Category, Sink ID, Process ID, Thread ID, Time (Ticks), Text
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700104842,"    ""memorysetup-temp-allocator-size-background-worker=32768""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700169174,"    ""memorysetup-allocator-temp-initial-block-size-main=262144""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700219191,"    ""memorysetup-allocator-temp-initial-block-size-worker=262144""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700291464,"    ""memorysetup-bucket-allocator-granularity=16""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700340977,"    ""memorysetup-bucket-allocator-bucket-count=8""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700394128,"    ""memorysetup-bucket-allocator-block-size=4194304""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700471472,"    ""memorysetup-bucket-allocator-block-count=1""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700521393,"    ""memorysetup-main-allocator-block-size=16777216""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700631325,"    ""memorysetup-thread-allocator-block-size=16777216""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700687486,"    ""memorysetup-gfx-main-allocator-block-size=16777216""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700762328,"    ""memorysetup-gfx-thread-allocator-block-size=16777216""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700814968,"    ""memorysetup-cache-allocator-block-size=4194304""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700864461,"    ""memorysetup-typetree-allocator-block-size=2097152""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700932358,"    ""memorysetup-profiler-bucket-allocator-granularity=16""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860700985473,"    ""memorysetup-profiler-bucket-allocator-bucket-count=8""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860701033947,"    ""memorysetup-profiler-bucket-allocator-block-size=4194304""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860701104400,"    ""memorysetup-profiler-bucket-allocator-block-count=1""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860701153577,"    ""memorysetup-profiler-allocator-block-size=16777216""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860701224118,"    ""memorysetup-profiler-editor-allocator-block-size=1048576""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860701277997,"    ""memorysetup-temp-allocator-size-main=4194304""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860701326966,"    ""memorysetup-job-temp-allocator-block-size=2097152""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860701411046,"    ""memorysetup-job-temp-allocator-block-size-background=1048576""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860701466851,"    ""memorysetup-job-temp-allocator-reduction-small-platforms=262144""
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860802822628,"Found 1 interfaces on host : 0) 
"
PROCESS_OUTPUT,STREAM_STDERR,63,100936,860803232333,"GetLocalIP: Error during connect: Network is unreachable
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860804679335,"Multi-casting ""[IP]  [Port] 35000 [Flags] 2 [Guid] 941957456 [EditorId] 3849343275 [Version] 1048832 [Id] PS4Player(25,):4601 ["
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860804747062,"Debug] 0 [PackageName] PS4Player [ProjectName] ConsoleGame"" to [225.0.0.222:54997]...
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860804853578,"[libil2cpp] sceAppContentInitialize returned 0x80d90003
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,860804911971,"
"
PROCESS_OUTPUT,STREAM_STDIO,42,100224,860925824708,"[SceLncService] launchApp(NPXS22010)
"
PROCESS_OUTPUT,STREAM_STDIO,42,100224,860926516415,"[SceLncService] category={gdg} VRMode={0,0}
"
PROCESS_OUTPUT,STREAM_STDIO,42,100224,860926782362,"[SceLncService] hnm,psnf,pc,tk,ns={1,0,1,0,0} appBootMode={-1}
"
PROCESS_OUTPUT,STREAM_STDIO,42,100224,860927047754,"[SceLncService] appType={SCE_LNC_APP_TYPE_CDLG} [] appVer={00.00}
"
PROCESS_OUTPUT,STREAM_STDIO,42,100224,860927290529,"[SceLncService] Num. of logged-in users is 1
"
PROCESS_OUTPUT,STREAM_STDIO,42,100224,860927487978,"[SceLncService] PrepareProcessLaunchDebuggerCheck()
"
PROCESS_OUTPUT,STREAM_STDIO,42,100224,860927858911,"[SceLncService] PrepareProcessLaunchDebuggerCheck() returned
"
PROCESS_OUTPUT,STREAM_STDIO,42,100224,860929613566,"[SceLncService] PrepareProcessLaunchDebugger()
"
PROCESS_OUTPUT,STREAM_STDIO,42,100224,860931565445,"[SceLncService] PrepareProcessLaunchDebugger() returned
"
PROCESS_OUTPUT,STREAM_STDIO,42,100224,861024902792,"[SceLncService] spawnApp
"
PROCESS_OUTPUT,STREAM_STDIO,39,100155,861025115376,"[Syscore App] createApp NPXS22010
"
PROCESS_OUTPUT,STREAM_STDIO,39,100155,861025260422,"[Syscore App] processSpawn(pid, 0x60000d0b, 0x10d0b110, appParam, processParam, 0, 0, 1, param, debug, 0)
"
PROCESS_OUTPUT,STREAM_STDIO,39,100155,861025362423,"[Syscore App] appParam: appType = 0x6, rootPath = /mnt/sandbox/NPXS22010_000, titleId = NPXS22010
"
PROCESS_OUTPUT,STREAM_STDIO,39,100155,861025454114,"[Syscore App] processParam: elfPath = /app0/eboot.bin, fullPath = /system/vsh/app/NPXS22010/eboot.bin
"
PROCESS_OUTPUT,STREAM_STDIO,39,100155,861044460341,"[Syscore App] new pid=0x40[Syscore App] attributeExe= 0
"
PROCESS_OUTPUT,STREAM_STDIO,39,100155,861045061073,"[Syscore App] Ready to exec
"
PROCESS_OUTPUT,STREAM_STDIO,39,100155,861045136627,"[Syscore App] wait for NOTE_EXIT|NOTE_EXEC
"
PROCESS_OUTPUT,STREAM_STDIO,39,100155,861097602441,"[Syscore App] Add event : pid=0x40
"
PROCESS_OUTPUT,STREAM_STDIO,39,100155,861097951321,"[AppMgr Trace]: New Process, pid=0x40, created.
"
PROCESS_OUTPUT,STREAM_STDIO,39,100155,861098166935,"[AppMgr Trace]: New App, appId=0x60000d0b, created
"
PROCESS_OUTPUT,STREAM_STDIO,39,100155,861098449430,"[Syscore App]  ExpandCpuSetMode : disable
"
CP_KERNEL_OUTPUT,STREAM_SYSCON,0,0,540230177,"[avs] no need to change 3,0,861134965444
"
PROCESS_OUTPUT,STREAM_STDIO,39,100135,861147649020,"[mbus] onNewClient. clientNum 10 over 8
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,861187506621,"New input system (experimental) initialized
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,861223947560,"[Subsystems] Discovering subsystems at path /app0/Media/UnitySubsystems
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,861225614990,"GfxDevice: creating device client; threaded=1; jobified=1
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,861227204420,"GfxDevice...
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,861228474305,"    Vendor:   SCE
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,861229651464,"    Version:  0x10508001
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,861230897512,"    Renderer: Gnm, native gfx jobs
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,861232159103,"    Garlic memory: 2560MiB
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,861239328918,"Initialize engine version: 2022.3.4f1 (35713cd46cd7)
"
PROCESS_OUTPUT,STREAM_STDIO,44,100493,861328103047,"D/99301:AudioOut:
sceAudioOutGetPortState() is called.
R4162 Test is required.
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,861589550832,"Profiler enabled
"
PROCESS_OUTPUT,STREAM_STDIO,44,100617,861595782116,"#PROFILE CACHE#: \profile_cache_server_event.cpp(38) : onNewClient : 
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861598827314,"[PSM] PsmFramework::Initialize
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861598899175,"PSM:53fb90d8e3aa1a694ccf0e05225d2a64860f0c1c
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861599111647,"MonoVM:85d0c67fcc94e2add1cf06639fe62290f2a47522
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861599181732,"BootParam :1   
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861599502554,"[PSM] set assembly path for mono
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861599562178,"[PSM] Loading Json
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861608438205,"[PSM] Loading PsmUtil
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861628257753,"[PSM] Loading Mono: libmono-btls-shared
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861643774345,"[PSM] Loading Mono: libmonosgen-2.0
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861662814786,"[PSM] LoadModulesInBG 0 msec
"
PROCESS_OUTPUT,STREAM_STDIO,64,101036,861662901505,"[PSM] Loading SysCore
"
PROCESS_OUTPUT,STREAM_STDIO,64,101036,861672070470,"[PSM] Loading libSceDipsw
"
PROCESS_OUTPUT,STREAM_STDIO,64,101036,861681072122,"[PSM] Loading SystemService
"
PROCESS_OUTPUT,STREAM_STDIO,64,101036,861681506163,"[PSM] Loading AudioOut
"
PROCESS_OUTPUT,STREAM_STDIO,64,101036,861681777483,"[PSM] Loading Camera
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861682072776,"[PSM] ScePsmMonoSgenSetThreadType() thread_type = ::ORBIS
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861682318856,"[PSM] debugger off
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861682730923,"[PSM] AOT mode
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861682790746,"[PSM] AOT mode
"
PROCESS_OUTPUT,STREAM_STDIO,64,101036,861691265529,"[PSM] Loading VideoCoreServerInterface
"
PROCESS_OUTPUT,STREAM_STDIO,64,101036,861701854916,"[PSM] Loading Audiodec
"
PROCESS_OUTPUT,STREAM_STDIO,49,100831,861702829580,"[VCS]onNewClient() [APP->VCS] clientPid = 0x40, applicationId = 0x60000d0b, sprxType = 0.
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861768200414,"mount ---
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861769924814,"Failed to create filesystem from /app0/psm/Temp
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861771500912,"Failed to create filesystem from /app0/psm/Documents
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861771739010,"Failed to create filesystem from /app0/psm/System
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861825579721,"[PSM Mem] Allocated 12582912 bytes for Resource Heap
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861826314946,"Initializing PSM Graphics for PGraphics
"
PROCESS_OUTPUT,STREAM_STDIO,39,100135,861834324487,"[mbus] onNewClient. clientNum 11 over 8
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861835141334,"[AudioOut] sceAudioOutOpen() with restricted flag:pid=0x40 ch=7
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861836640138,"[AudioOut] sceAudioOutOpen() with restricted flag:pid=0x40 ch=8
"
PROCESS_OUTPUT,STREAM_STDIO,64,101043,861841371617,"ScePsP[TID:0x18ab3]: Open Pad [0x000000000002030e, 16, 0]: ret=0x03020600
"
PROCESS_OUTPUT,STREAM_STDIO,64,101043,861841457545,"ScePsP[TID:0x18ab3]: ConnectedDeviceStatus: count=1
"
PROCESS_OUTPUT,STREAM_STDIO,64,101043,861841549170,"  [c][DeviceId          ][UserId    ][Model     ]
"
PROCESS_OUTPUT,STREAM_STDIO,64,101043,861841602067,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,64,101043,861841776524,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,64,101043,861841864614,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,64,101043,861842027470,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861861223450,"[ScePsmUtil] sceImeClientInitialize 
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861861793020,"[ScePsmUtil] sce::tts::InitializeCsharp() 
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861862128857,"[ScePsmUtil] sce::pss::orbis::video::InitializeCsharp() 
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861862352429,"[PSM] PsmFramework::Initailize() 164 msec. elapsed
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,861874280559,"Register libGlsSharedMediaNativaCall PInvokes
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,862959133714,"UnloadTime: 0.962918 ms
"
PROCESS_OUTPUT,STREAM_STDIO,44,100493,863000281088,"[SceShellUI] I/PSM.UI : OnFocusActiveSceneChanged [SplashScreen : SplashScreenScene] -> [AppScreen : ApplicationScreenScene]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100493,863000612665,"[SceShellUI] I/PSM.UI :      Scene [AppScreen : ApplicationScreenScene] : Alive
"
PROCESS_OUTPUT,STREAM_STDIO,44,100493,863001922721,"SetDeviceIndexBehavior: mode=MergeAllConnectedDevice, param=null
"
PROCESS_OUTPUT,STREAM_STDIO,44,100493,863003813324,"[Theme/I] : Apply [ANONYMOUS] : [Option:101000]: with not preloaded user
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863514117469,"[SceCdlgApp] I/PSM.UI : UISystem timer started!! 00:00:00.0000596
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863535363049,"[SceCdlgApp] I/PSM.UI : UI RenderingSettings Resolution: Pixels2K[1920,1080]
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863537114438,"[SceCdlgApp] I/PSM.UI : OnAccessibilitySettingsChanged
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863574370795,"[SceCdlgApp] I/PSM.UI : TimerLog: diff [34.26]msec / process time [1585]msec / GC[0] :  [UIInitialize] UISystem.InitializeTopMo"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863574494965,"st
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863678324401,"[VPA] PAllocatorInitialize system(addr=1302a00000, size=4194304) video=(addr=1396c00000, size=41943040)
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863678808874,"[PGraphics] Create PGraphicsDevice v[1396c00000 - 1399400000] s[1302a00000 - 1302e00000]
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863680775653,"[PGraphics] Allocated compositor index 0
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863681193941,"Initialized PGraphicsDevice 881207920
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863708238996,"[SceCdlgApp] I/PSM.UI : TimerLog: diff [52.04]msec / process time [1671]msec / GC[0] : => [UIInitialize] UISystem.InitializeGra"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863708349331,"phics: 
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863790242497,"[SceCdlgApp] I/PSM.UI : Allocating Emojis at Initialize...
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863796632754,"[SceCdlgApp] I/PSM.UI : Allocating ShellUI Emojis...
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863801472816,"[SceCdlgApp] I/PSM.UI : Allocating Unicode Emojis from PNG...
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863805541910,"[SceCdlgApp] I/PSM.UI : Allocating Unicode Emojis from Atlas...
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863808710426,"[SceCdlgApp] I/PSM.UI : TimerLog: diff [48.24]msec / process time [1733]msec / GC[0] : => [UIInitialize] UISystem.PreloadSystem"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863808796818,"Texture
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863812490394,"[SceCdlgApp] I/PSM.UI : SystemSound::Initialize() 
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863818839320,"[SceCdlgApp] I/PSM.UI : VideoOutMode   : IsSystemDefault=True, IsVr=False
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863819561980,"[SceCdlgApp] I/PSM.UI : VideoOutStatus : [3840 2160] : freq 59.94
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863823263814,"[SceCdlgApp] I/PSM.UI : TimerLog: diff [144.04]msec / process time [1743]msec / GC[0] :  [UIInitialize] UISystem.InitializeBefo"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863823436114,"reRendering
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863884748111,"[SceCdlgApp] W/PSM.UI : **** WARNING: Shown called without Alive status : TransitionScene
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,863922820481,"[SceCdlgApp] I/PSM.UI : SoundScriptManager initialized 
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,864071356821,"[SceCdlgApp] W/PSM.UI : ** NOTICE: LoadSync : BlankScene : Scene
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,864075712764,"[SceCdlgApp] W/PSM.UI : ** NOTICE: LoadSync : TransitionScene : TransitionScene
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,864174460013,"[SceCdlgApp] W/PSM.UI : Invalid widget type! _Count
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,864185680156,"[SceCdlgApp] W/PSM.UI : ** NOTICE: LoadSync : Sce.Cdlg.Framework.Plugin : Plugin
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,864186063958,"[SceCdlgApp] W/PSM.UI : !!!! WARNING !!!! /Application/resource/Sce.Cdlg.Framework.rco is loaded in main thread.
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,864234217261,"GetLocaleElement() failed in SetLocale
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,864235633199,"[SceCdlgApp] W/PSM.UI : cxml://CdlgFrameworkPlugin/tex_cdlg_bg is going to be loaded on main thread.
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,864236746105,"[SceCdlgApp] W/PSM.UI : !!!! WARNING !!!! cxml://CdlgFrameworkPlugin/tex_cdlg_bg is loaded in main thread.
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,864237836553,"[SceCdlgApp] W/PSM.UI : !!!! WARNING !!!! cxml://CdlgFrameworkPlugin/layout_cdlg_root is loaded in main thread.
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,864255696426,"[SceCdlgApp] W/PSM.UI : !!!! WARNING !!!! cxml://CdlgFrameworkPlugin/layout_cdlg_bg is loaded in main thread.
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,864272225606,"[SceCdlgApp] W/PSM.UI : WARNING : Scene LayoutBuild : [8.84msec/1widgets] : Sce.Cdlg.Framework.Plugin : Plugin
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,864342798997,"[SceCdlgApp] I/PSM.UI : SceneQ : Loaded[0.53msec] Layout[0.00msec/0widgets] : Noname : ContainerScene
"
PROCESS_OUTPUT,STREAM_STDIO,64,100996,864350954645,"[SceCdlg] setSuspend
"
PROCESS_OUTPUT,STREAM_STDIO,42,100215,864467537128,"[SceLncService] suspendApp() appId={0x60000d0b}, causeCode={0x0000000d}
"
PROCESS_OUTPUT,STREAM_STDIO,42,101063,864468582628,"[SceLncService] lockSuspendBlock(0x60000d0b)
"
PROCESS_OUTPUT,STREAM_STDIO,42,101063,864468655024,"[SceLncService] lockSuspendBlock: appId={0x60000d0b}
"
PROCESS_OUTPUT,STREAM_STDIO,42,101064,864468799978,"[SceLncService] sceApplicationSuspend(0x60000d0b)
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,864469174146,"[Syscore App] Suspend App : 0x60000d0b NPXS22010
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,864469254818,"[Syscore App] Suspend process : 0x40
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,864510971657,"[Syscore App] Suspend process : 0x40 => 0
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,864514263524,"[AppMgr Trace]: AppId=0x60000d0b suspended
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,864514538678,"[Syscore App] Suspend App : 0x60000d0b NPXS22010 => SCE_OK
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,864514797802,"[Syscore App]  ExpandCpuSetMode : disable
"
PROCESS_OUTPUT,STREAM_STDIO,42,101064,864515255385,"[SceLncService] sceApplicationSuspend(0x60000d0b) returned
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,864519039967,"MSG AutoMounter(int32_t AppIdManager::getPidWithIndex(SceApplicationId, int, pid_t *) 174):
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,864519160600,"	appId(0x60000d0b) with index(0) is not registered.
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,864519213551,"MSG AutoMounter(int32_t AutoMount::UsbMass::fakeEjection(SceApplicationId) 716):
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,864519265276,"	getPidWithIndex(0x60000d0b, 0) returned 0x80f40002.
"
PROCESS_OUTPUT,STREAM_STDIO,42,100215,864519432339,"[SceLncService] unlockSuspendBlock: appId={0x60000d0b}
"
PROCESS_OUTPUT,STREAM_STDIO,49,100826,864524966506,"[VCS]checkApplicationStatus() [LNC->VCS] App was Suspended. appId = 0x60000d0b.
"
PROCESS_OUTPUT,STREAM_STDIO,44,100493,865289438844,"[SceShellUI] I/PSM.UI : [NoDraw] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,44,100493,865898622510,"[SceShellUI] I/PSM.UI : [FirstClear] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,870978856538,"fps 60.111 (16.636 ms), objects: 2484, coroutines: 1
"
PROCESS_OUTPUT,STREAM_STDIO,44,100493,875260842193,"[SceShellUI] I/PSM.UI : [NoDraw] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,878957220138,"fps 59.938 (16.684 ms), objects: 2484, coroutines: 1
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,886934078212,"fps 59.950 (16.681 ms), objects: 2484, coroutines: 1
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,894912766135,"fps 59.936 (16.685 ms), objects: 2484, coroutines: 1
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899569757493,"[SceShellCore] VM Stats: RSS 710.8, kernel 269.1, wire count 375.6, swap out 0.0, page table CPU 2199/6144 GPU 321/4096
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899569879625,"[SceShellCore] FMEM   1.3/   4.5 NPXS20977 SceSysAvControl.elf
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899569933260,"[SceShellCore] FMEM  11.0/  82.3 NPXS20991 SceSysCore.elf
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899569987058,"[SceShellCore] FMEM  10.0/  55.9 NPXS20973 orbis_audiod.elf
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899570071045,"[SceShellCore] FMEM   3.4/  11.2 NPXS20976 GnmCompositor.elf
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899570216174,"[SceShellCore] FMEM  39.7/ 324.8 NPXS20000 SceShellCore
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899570274627,"[SceShellCore] FMEM  19.9/ 193.6 decid.elf
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899570326377,"[SceShellCore] FMEM 353.8/ 843.8 NPXS20001 SceShellUI
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899570428340,"[SceShellCore] FMEM   7.6/  12.9 NPXS21003 SceAvCapture
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899570481801,"[SceShellCore] FMEM   9.3/  32.4 NPXS21000 SceGameLiveStreaming
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899570581707,"[SceShellCore] FMEM  23.3/ 265.8 NPXS20001 SecureUIProcess.self
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899570635569,"[SceShellCore] FMEM  14.9/  49.6 NPXS21002 ScePartyDaemon
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899570700224,"[SceShellCore] FMEM   4.5/  25.4 NPXS21004 SceVideoCoreServer
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899570788470,"[SceShellCore] FMEM  13.0/  49.2 NPXS21006 SceRemotePlay
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899570892590,"[SceShellCore] FMEM   7.3/  18.1 NPXS21019 SceSocialScreenMgr
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899570989935,"[SceShellCore] FMEM   9.1/ 156.1 NPXS21002 webrtc_daemon.self
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899571097913,"[SceShellCore] FMEM   5.4/   9.8 NPXS21007 SceMusicCoreServer
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899571205158,"[SceShellCore] FMEM   7.5/  14.3 NPXS21020 SceVoiceAndAgent
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899571300515,"[SceShellCore] FMEM   2.3/   5.1 NPXS20967 fs_cleaner.elf
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899571440607,"[SceShellCore] FMEM   2.3/  10.2 NPXS20974 SceVdecProxy.elf
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899571540236,"[SceShellCore] FMEM   2.2/  10.3 NPXS20975 SceVencProxy.elf
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899571682435,"[SceShellCore] FMEM  31.7/ 526.0 NPXS20001 SecureWebProcess.self
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899571925740,"[SceShellCore] FMEM  10.7/ 358.8 NPXS20001 orbis-jsc-compiler.self
"
PROCESS_OUTPUT,STREAM_STDIO,42,100196,899572150655,"[SceShellCore] FMEM 120.6/ 213.8 NPXS22010 SceCdlgApp
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,902890964342,"fps 59.940 (16.683 ms), objects: 2484, coroutines: 1
"
PROCESS_OUTPUT,STREAM_STDIO,42,100158,906281093211,"[SceShellCore] Libc Heap Status: free 42%, in-use 3541.5 KB, trend +77.8 KB/min, peak 3949.4 KB, when 554 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,910868979996,"fps 59.941 (16.683 ms), objects: 2484, coroutines: 1
"
CP_KERNEL_OUTPUT,STREAM_SYSCON,0,0,572654571,"[avs] no need to change 3,1,912820869238
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,912833696052,"#LOGIN MGR# Receive Event : SCE_MBUS_EVENT_VIDEO_OUT_EVENT eventType=0x0
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,918487747185,"#LOGIN MGR# Receive Event : SCE_MBUS_EVENT_VIDEO_OUT_EVENT eventType=0x0
"
CP_KERNEL_OUTPUT,STREAM_SYSCON,0,0,576204796,"[avs] no need to change 3,2,918479935791
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,918845857958,"fps 59.950 (16.681 ms), objects: 2484, coroutines: 1
"
PROCESS_OUTPUT,STREAM_STDIO,42,100158,920628569483,"[SceShellCore] Remote Play will start soon.
"
